CaseOrder,Tenure
7247,63.09122
2174,7.535729
2779,14.62117
2665,10.59491
3885,3.590398
88,3.721772616
5419,65.04247
6179,60.36546
8289,69.9386
9412,49.04173
540,3.564836875
3447,8.612943
4386,10.03914
6615,65.57158
8123,70.74838
6771,70.53596
5072,64.15566
4063,6.979037
6501,62.19865
8129,71.77654
6653,59.29365
3280,5.599131
9418,56.14325
8312,62.08563
42,3.002844144
9248,66.11418
9722,71.68601
9243,52.56232
9294,65.12042
5206,71.76842
2675,10.81514
9044,60.98712
2847,8.0239
2931,5.656086
8542,65.90337
1875,4.992706522
9052,68.59815
6877,58.19535
4973,8.802664
2384,9.288851
1392,15.15825465
7128,48.36269
9611,64.05212
4150,10.573
9123,37.52707
8114,60.1541
388,3.310281145
8825,70.42068
4404,8.547698
5433,71.93473
1864,6.563038653
1328,5.696461819
8591,45.51779
7475,64.50684
5352,60.09421
8983,51.88253
498,10.77929667
4437,8.209844
1802,7.775144828
4241,5.058557
1956,23.11577242
9379,39.11075
9461,57.25068
6101,48.95286
2596,9.063713
748,7.607475355
765,7.603357235
9180,56.92191
4156,2.459304
6150,56.84855
8121,70.67844
5600,59.60867
1620,1.548600048
8060,62.4919
5877,61.00152
5958,70.28188
766,2.084118551
6579,65.0017
5022,71.09621
4953,4.73307
6717,51.59161
9766,68.82603
1271,4.61174735
9139,59.54349
9350,42.6185
5211,47.20955
566,1.387575524
5590,70.49798
3700,15.84313
4848,9.525184
8700,37.10779
2704,13.50244
9449,66.57294
1275,17.92733138
8600,65.34077
152,14.53027663
1033,11.67460124
2509,27.4563
1443,19.73065009
8275,57.92383
347,14.53315436
3469,1.450971
9891,60.5753
2631,1.37258
1671,11.72200614
8678,49.91708
8723,59.94097
3308,2.443144
707,13.57977305
8992,44.47907
9595,63.3179
9964,58.47429
4993,8.268405
3435,15.43828
9186,56.56921
3059,7.296904
3671,5.115763
1401,7.59915732
5114,52.88029
6984,36.33047
3160,3.769755
4687,11.5917
5746,71.00882
2241,4.905018
7624,56.41476
5599,43.00021
4184,9.175977
7099,63.73521
6796,68.29079
522,2.915827364
1474,10.44223446
5653,48.08209
7707,69.31336
8324,43.91274
7706,66.7755
4596,6.905799
9507,64.94288
1202,1.43538042
9537,67.6308
6232,45.16619
9474,53.44438
585,14.08939653
154,3.260462654
1510,4.909764597
3625,13.57249
3467,7.047021
2225,10.37052
6832,62.21509
8505,50.60009
1143,13.98469679
7380,51.83423
11,19.26726194
3511,3.155188
3519,8.346499
7042,55.54569
1659,18.29218438
5088,57.50724
8768,69.59341
5304,69.49722
2965,4.899911
3007,13.46637
7003,54.57985
1182,13.34966275
6393,67.32753
6982,57.69823
5466,50.90725
2672,3.700985
5942,46.60224
3270,29.19298
2100,10.48149
3794,18.2864
4666,6.360959
4634,5.924783
8005,55.36779
9194,68.77621
6581,52.29776
7284,55.69275
3574,12.90094
6955,65.22868
3214,4.870047
3858,34.49234
3367,5.810607
4071,8.839856
2277,6.542299
1409,4.556801333
1466,2.180613468
8833,70.77383
8902,47.40118
8483,50.44094
1668,8.734707597
6947,45.59554
3388,13.0257
9682,46.24636
2911,5.585075
9360,67.12189
1648,9.958831629
6798,59.6738
4673,10.61246
7198,47.77726
8010,64.77844
689,8.019086021
3356,1.1426
9571,71.24412
7946,48.00544
7693,60.45619
7463,67.05692
5935,58.238
3541,10.06945
9885,47.25523
5742,64.47076
1678,6.864219377
1150,1.112321784
4006,14.16299
4019,19.70995
8718,50.72837
8533,64.9377
1494,2.744401393
8293,70.00545
6211,50.24709
6972,55.83342
6740,58.75091
1324,12.61694943
8203,44.97817
9579,62.67368
3559,14.74297
8814,57.60401
6648,59.25503
2947,13.62126
8001,66.29727
3194,10.96818
7245,68.26818
2088,9.832835
918,3.679255472
7929,43.2029
9436,68.00653
8714,58.46541
4609,4.768185
4656,8.512387
6872,62.99218
3542,29.38102
3540,9.543016
7395,51.58437
9019,64.49231
3890,20.66493
708,3.520675631
7874,62.91776
584,7.931439645
5305,69.54744
5576,64.41881
4519,4.457562
2634,6.554584
4005,2.198687
8159,64.82387
4972,14.74826
119,7.120096363
8213,57.6786
8914,69.01117
8454,66.23131
5663,66.15315
7772,71.98828
9577,61.50205
5280,70.30482
4324,21.72968
9645,52.60822
2255,6.791156
9773,44.15083
2322,7.458099
7039,59.67012
5801,59.66274
1637,16.72537387
3957,9.312768
8726,54.07581
5686,61.94735
4092,11.88029
3687,11.92723
7366,44.04708
6246,66.85047
1608,5.638280421
5287,66.47928
5408,46.40554
5471,60.25968
1570,8.699764172
8891,48.42652
3094,10.12304
6231,53.5771
8285,54.36032
1809,2.92969581
4922,25.07759
6489,64.5515
8978,46.15653
2481,16.04377
500,16.92163398
3685,20.86192
7412,69.37716
4214,7.610924
9763,71.34763
1412,9.821119931
817,4.986528165
5413,44.69494
9793,69.10375
3446,4.762508
9880,60.24089
6656,39.95689
4606,1.877939
4243,6.470869
9182,52.79539
9663,41.11114
8457,70.17136
630,3.838043219
5633,56.9978
1763,1.051188042
7119,63.6037
7415,69.03225
1197,6.695029374
7633,51.80639
4567,13.72738
1268,22.71649048
5827,62.11937
5886,44.89729
8507,66.03662
4859,10.02376
205,3.86023041
6919,66.005
3121,6.693474
7476,67.69622
3815,5.738405
3090,20.74516
6102,66.58949
9627,62.38737
5549,66.91612
6776,66.3883
2651,2.888303
2748,15.80736
3551,7.150962
3117,23.77384
6449,46.25154
1755,7.860641328
5312,71.0031
1482,7.154371452
9425,59.20792
4571,8.380626
5548,51.32084
6312,60.72645
7822,53.08332
6000,71.88705
980,3.950587999
3529,8.096457
550,2.519975147
7264,71.83088
9780,46.55588
9567,63.9229
9362,70.17477
8463,65.05265
1426,4.544027018
2907,6.224413
3320,4.026439
5265,60.55602
577,10.19243185
6904,70.60477
1453,6.585140105
7196,54.26701
1321,5.7018635
4542,4.83427
850,4.313377262
9191,57.98641
4724,9.283599
4444,12.45303
342,6.68894661
5940,44.75355
6169,67.20609
4874,17.8565
9142,66.80646
4744,11.51671
1872,3.997019354
9685,48.83733
8524,48.70941
304,3.212400569
5023,68.7729
9018,67.84553
4772,12.28997
6174,47.98288
6405,69.56294
7072,61.343
4681,6.588658
9674,65.42546
3241,3.209982
8460,46.66033
9724,48.98892
3046,7.5636
4393,4.225661
7553,60.29081
8417,58.34548
2870,5.129029
242,12.00925702
9335,57.23085
5959,39.54414
1480,3.797689495
9008,52.76138
8961,70.69188
8869,58.90417
787,12.96208301
1598,6.605815722
171,15.50354683
6633,55.59681
3267,6.465898
678,5.506476096
897,11.7391369
1128,22.16579367
3450,9.62756
2776,23.99384
1377,5.427546075
5243,57.37611
5543,71.08539
4127,18.03946
6031,69.02601
4574,8.574964
7201,49.40819
1618,5.136076177
9698,70.50969
1896,15.73628072
9234,58.94313
2130,11.4255
9925,67.09737
2793,4.833414
636,9.126959742
4717,12.13697
7996,71.97382
7631,68.526
5755,66.60766
6199,63.08784
7900,54.396
6283,44.61375
8566,61.09569
8107,67.69161
8932,66.77433
4774,3.872474
671,5.261502169
3979,2.473299
7231,60.75202
489,5.622660986
6380,66.31632
3215,9.688639
2795,12.55315
682,8.886453729
2313,6.816014
4032,17.31427
9151,59.40499
6395,68.10386
4260,14.86128
5358,68.72852
8708,57.65949
3416,2.579229
6017,50.20686
6047,60.17035
3993,15.91192
674,15.92219451
1646,4.261408572
8862,58.0434
4832,17.93561
4633,12.67469
8058,44.79567
2770,13.12228
1586,7.208423897
9593,62.51438
9154,65.52
1350,6.485770796
7222,59.94749
867,5.541384803
9204,64.82482
2800,2.213342
9877,63.59739
4219,2.106961
2418,11.63009
6928,68.06711
916,15.42700763
1768,2.779431223
4295,18.601
6562,61.11318
9993,56.47233
5704,66.54232
6192,67.85251
15,10.06019902
8104,61.16472
6518,64.02167
7411,49.99506
5894,68.89551
8192,56.56411
3788,3.924965
7207,54.04993
2586,15.2121
5603,60.40651
2558,10.69505
836,1.532973151
6571,46.23103
9141,64.20102
8189,43.99275
4264,9.658761
1194,2.5238884
2938,12.05316
7528,70.36179
3181,9.000072
1221,8.886360176
3754,7.646165
8899,67.89973
1195,9.764790968
2628,24.2732
9161,39.72823
7697,44.60467
9205,59.20412
4175,2.395742
1699,11.57257501
8685,71.31658
2477,8.040278
8832,50.71608
7506,66.85534
2083,12.47887
6852,51.41461
7248,45.19194
6287,69.83346
4467,9.894265
486,2.206152519
9027,59.48026
9041,70.39578
3331,10.00078
4617,1.574932
4668,18.98342
2648,13.05373
2455,2.930277
2282,7.755991
1944,24.37711744
2817,2.108436
3783,15.58596
948,1.047382039
7216,69.03254
6950,62.96668
6453,63.4041
8414,41.72598
6080,56.24027
1490,11.32483244
7227,52.3021
1861,1.747076331
8041,67.86978
1097,16.99923183
2125,16.85088
8347,67.49463
7542,59.22886
2656,16.7433
9168,50.8968
7985,70.28492
8057,60.58684
1481,3.784962992
2825,11.55831
511,10.15330548
4036,20.21413
1862,24.02275725
447,16.48065356
1360,29.70527547
5204,69.53069
534,8.878536605
6788,37.73653
3253,3.695049
8841,42.82102
6523,64.99919
7943,63.07037
6265,55.70975
2669,16.4299
9836,54.81081
7635,48.28818
9680,56.49332
3314,10.88204
6318,65.08131
9640,67.85943
9122,59.26713
9795,70.65475
2732,4.213099
4711,10.48384
3856,10.45843
1731,9.490754438
3603,10.56737
5536,56.54286
5099,70.33634
5569,65.33504
8139,71.48941
2336,4.244854
8889,66.35321
9892,66.73836
4004,33.19612
9131,44.83431
8100,39.70805
9594,70.14018
1689,1.030630574
5444,70.78918
4777,25.68013
5805,69.74139
8812,43.87969
161,2.600063739
3941,7.233075
4767,4.370713
5363,50.93618
8436,60.80126
8746,51.92063
6592,48.37971
7630,39.32461
2680,7.495281
1552,5.836790126
6422,67.86743
9482,66.82161
4903,9.648973
513,1.542556879
5809,59.94889
6126,68.24302
5302,45.03776
5462,58.23726
3098,19.77218
2226,3.478065
2154,21.61867
9536,67.95509
4460,16.77025
2602,8.437873
2082,14.86711
7454,65.46719
6456,68.78168
6430,47.47601
4211,9.664222
615,3.795086086
5857,67.29466
4188,2.980706
5741,60.32779
3838,2.138612
4128,4.245048
6667,50.63449
9272,58.58794
3971,6.435125
6061,48.30622
7405,62.56329
9190,61.88298
2188,7.675218
2002,1.229945
2554,1.500126
8882,65.11343
7063,61.079
4691,6.264945
1662,12.23362353
6498,63.66597
9902,67.25434
143,3.303030246
7188,62.27403
7294,48.17117
9918,42.24311
259,6.73327535
1497,29.68889421
1603,3.845852341
6377,63.43732
2742,7.193929
6472,59.15346
7652,60.49976
650,11.80191083
2324,14.98386
5068,64.09564
3752,20.7012
971,8.840888613
6159,68.96601
8426,51.53674
7169,58.99154
5402,65.24071
8384,65.24225
6171,63.67919
2916,17.53363
7187,51.30214
7821,64.58418
3008,22.54598
7226,69.96882
7662,67.14449
7193,51.95009
8834,63.9264
6381,62.25247
2501,3.627104
5879,64.63019
1364,4.55454522
5565,56.09481
9042,68.75872
3057,6.515297
6042,41.60875
9558,60.46744
8043,68.36641
4367,11.07238
1641,3.453443904
2270,7.80313
1697,2.613920398
9374,63.27923
2450,13.46686
1912,6.775594861
8280,69.70982
5916,66.16845
407,32.30772134
1806,8.210220142
1814,12.70583343
7359,37.33507
2934,9.417302
7801,65.52483
4930,9.448515
7890,68.31311
6191,68.14401
3210,2.54348
4409,5.436971
8572,36.19603
7283,68.33384
3480,4.529842
5641,69.32327
464,13.44056701
1224,5.396647294
4224,16.61624
405,2.43754565
7673,71.95713
7344,60.11026
5188,69.15198
4788,26.54684
3998,5.018901
5338,66.59235
4200,4.61822
4378,10.28653
1632,8.284579203
4789,7.334657
684,7.847288476
9153,71.32593
2834,5.447689
1444,7.840871292
1119,20.70165955
9064,60.8833
3460,7.732188
2581,1.794202
5089,54.14957
9144,64.49513
6915,61.50384
6792,58.09117
6082,44.49898
3927,32.73358
3341,18.62057
6177,50.56974
200,2.905283283
5145,56.12834
5349,48.97044
2122,27.98865
4420,3.318059
5910,58.09792
2351,20.43277
4136,22.13831
6769,54.46857
4165,8.596278
2411,3.978662
6279,59.51823
8294,64.37488
7628,56.01076
4776,3.309503
9024,48.84821
5011,63.77246
7790,55.13723
4143,24.94225
6299,61.64252
2529,5.585807
7378,55.54544
3674,2.277916
366,9.660361769
4830,6.42531
5163,46.28759
6438,64.25103
2072,5.26792
9338,66.63279
5051,61.78014
6770,42.34861
4384,22.98475
3227,2.339183
3032,13.36539
3065,11.81853
5966,66.69393
2550,2.476217
6264,47.56406
1389,9.553290527
6842,68.53196
6522,42.82228
1582,17.78302494
6930,66.39976
6125,55.76068
2063,11.75027
887,15.16937697
2610,13.75426
39,9.847563364
2953,6.611955
3918,4.629362
2557,10.89683
7140,69.99569
9914,64.56596
3279,16.7247
4911,9.696166
2687,10.06395
335,8.701581043
6163,62.36767
1058,14.45990083
4890,1.726822
25,5.770390256
9495,71.83314
5829,71.30912
6347,37.86885
1098,8.960033031
3753,8.462066
5694,65.4426
5390,55.50904
8984,50.55291
1472,17.5841798
1258,17.68782231
3880,9.213435
453,1.914386255
8356,51.41852
6153,65.79896
6227,42.94126
6065,51.0221
829,7.48578642
9666,61.41519
2937,32.97693
8717,44.14411
9687,71.44364
723,10.35063785
9878,67.3665
7560,52.07089
7718,49.26352
9679,67.98735
7337,58.77685
2889,18.58829
1596,8.659495781
6973,66.60157
8283,52.58546
5965,52.70133
4861,6.275924
9617,51.4383
9171,67.20074
6622,58.52409
5689,37.5005
3972,5.377803
3097,11.34636
3749,7.374499
4431,2.382538
5518,57.49209
7578,68.47904
4751,13.89557
8077,55.97831
4380,6.574699
4078,1.426775
351,5.397827503
5546,44.81075
3323,7.348682
2260,12.85929
7800,64.54829
2027,4.510318
9894,59.39468
3353,7.439729
8576,71.6524
9613,67.50401
1446,5.414586898
5078,59.61465
8449,71.97435
5250,53.91548
7739,51.11345
8562,58.47534
4771,7.660409
4565,3.896108
5414,54.50776
1612,4.448210386
430,16.52138638
8330,53.47075
3951,7.022294
5652,61.91778
5226,60.89236
7724,45.80397
1211,3.106980528
917,12.91213895
4263,3.160399
7156,54.57315
241,20.35456039
6551,52.55226
6621,66.58209
2614,1.768753
2495,1.757261
1001,16.62593689
5275,59.238
57,9.563362997
3021,17.32489
8432,69.36684
209,4.648958177
2112,6.23273
4664,10.76731
8669,69.22974
5404,56.716
1441,10.99225739
426,7.218752772
8062,57.7475
698,1.338441957
6701,51.58781
1266,2.728247011
1624,3.105986433
4834,15.06895
7676,61.73523
1594,16.52190477
7206,70.96989
2302,4.770815
4589,14.41788
5058,60.56995
5957,66.32483
8261,63.5224
2201,10.7285
7132,70.69395
8886,54.28949
979,7.882710227
2771,10.51089
4326,5.560793
820,1.525343103
8731,66.96136
5923,65.51642
7644,50.89092
9605,65.18501
8804,55.40847
1468,2.698284625
9217,53.27554
622,1.445148407
8624,61.0763
5464,67.82145
7819,46.86241
4007,6.408823
3049,2.431373
1779,8.661116617
6493,55.15375
4067,3.245848
337,6.485034974
2643,15.81095
7262,44.52947
1084,7.292787239
7497,66.66853
2608,6.663036
6962,66.47977
3570,6.597395
4025,15.19686
8531,66.85966
391,3.045064701
738,6.051428262
114,17.88002366
1069,9.690818661
3924,2.567035
938,4.906579535
2300,7.409149
5970,68.37603
9596,54.41975
7792,54.79873
5112,53.40027
6980,66.88716
7388,59.15954
258,2.416685985
2239,25.26752
1340,2.661961707
1153,14.87120712
9413,50.58579
6361,46.37208
993,11.76491612
8698,55.92296
1847,6.811138598
2559,6.905862
5106,50.85526
1973,1.268992493
4611,7.364002
4623,3.27379
3665,4.561449
7661,68.41518
3404,6.612935
6525,59.12578
133,8.574901206
2463,26.15019
4132,6.63265
442,9.307770559
4161,2.735806
2030,7.178731
1669,5.260793737
5866,67.20585
5379,62.76753
7681,69.97649
2176,30.7698
4735,4.864814
5382,45.33017
5321,60.26386
1995,20.93887792
1850,11.59782994
7586,71.76063
5315,60.11333
1599,5.78844751
2726,2.972634
9817,59.13074
8777,66.31761
6206,69.80788
4864,12.9765
2573,7.35817
9267,58.08656
1295,8.343625652
136,8.447988841
9555,66.4055
8495,45.34674
5205,63.74924
1660,11.06628519
1745,7.772523197
1279,9.983052758
7254,59.21096
8636,59.59893
7056,54.44532
3431,7.158287
3547,5.14486
28,1.392421597
6309,59.42279
492,10.06913982
7948,70.14056
9491,57.92283
4044,15.09343
8686,67.78527
2126,16.6564
2467,16.39747
8692,70.61755
5844,57.17893
6051,63.88777
4458,23.78115
5031,42.19555
7622,70.82444
340,13.73012915
4202,7.874401
8126,68.51142
3652,7.934658
125,7.992791229
6645,61.79083
3026,1.813125
2387,2.096411
1966,7.757685471
2961,10.41798
7258,62.5497
970,8.979360083
4309,2.141515
8561,64.02401
1589,5.110208414
936,1.740841699
6564,61.24602
524,1.939549257
1354,16.08842518
6394,64.48925
3139,5.43842
1189,13.66699636
8022,51.91699
7713,59.71984
6746,69.47678
9364,48.90533
878,13.76871228
3295,8.322733
8145,53.19577
8466,71.24754
4833,9.389007
5943,67.71178
3430,10.28514
6880,42.72759
7846,71.13061
6300,70.25446
4757,11.42868
9524,59.98562
6898,70.43382
8641,71.53607
4385,6.31339
3543,13.25623
5873,71.83398
9637,70.61283
783,9.582004744
2164,9.951059
5720,71.7712
761,3.293435643
515,5.165404738
1606,13.77689046
4280,11.32392
7014,56.50306
2892,4.63962
3931,6.247141
2153,4.749684
194,10.25635754
743,11.56648604
8291,57.81039
1871,10.86852566
2212,6.840972
7808,67.61562
3639,3.613491
5039,44.98551
6197,66.28837
3201,7.542197
8864,61.18471
6020,67.99211
9786,64.39513
8922,54.11361
410,8.69085131
579,4.964368923
693,18.92157073
6275,49.21371
8397,68.00942
4928,3.179833
5926,60.04495
8421,54.06613
8750,62.60438
1158,8.098851806
7482,67.26256
8298,61.91553
3134,6.631092
591,4.985175451
1576,16.8649602
4575,31.79027
3130,2.048055
9314,60.58029
6251,50.47035
6753,56.43742
2397,5.857544
8945,53.48684
3125,8.161424
5041,70.47897
744,1.322671871
1949,4.238632927
183,17.24924155
3548,1.453022
4339,3.922369
2717,16.21818
5491,62.16298
1054,5.898536601
8345,57.26943
654,28.38835566
149,11.73724209
709,10.49916723
370,12.3492819
24,8.543717478
1286,1.963127209
1958,14.21751959
8026,66.98322
2261,12.72079
5629,56.20378
1200,3.811416865
4509,10.88666
2284,5.219974
1193,12.41932486
8299,67.35636
9088,58.18133
7933,70.74092
5606,53.49141
8241,50.14744
7763,61.41766
4809,6.386027
2694,4.888977
4252,18.9981
8670,66.90749
2799,6.853152
9152,69.97252
2512,10.52249
8529,56.75264
1909,3.390052702
7831,70.2187
8069,53.32394
1707,2.160066882
1465,6.390769574
3801,6.483314
3034,13.98482
2772,12.81579
6419,64.46737
9800,54.4197
31,11.08287797
2307,14.80965
7303,63.63211
1227,6.832965812
2330,4.527648
3414,5.879094
9105,52.04568
174,10.01771765
9582,64.69309
3242,13.02762
4956,19.52917
6069,61.51052
3743,12.29093
5921,61.10961
8381,70.01227
8067,60.49154
808,8.360649713
1470,2.934758008
3903,1.302103
7228,69.09962
494,15.56741347
6748,45.51836
1002,6.429025787
2318,16.56118
8742,62.4542
8980,65.44503
973,2.258852671
5405,68.83942
2381,16.68618
7805,56.51219
6586,67.86102
5792,61.29358
4708,18.75702
6862,38.65509
9845,66.60166
7914,51.39351
4111,4.120579
6739,71.8851
1664,21.87100089
7335,70.32404
3346,20.0119
199,3.756359276
1059,5.837241927
641,19.95372925
7310,64.29382
320,3.999030359
7432,67.04659
2663,11.46674
9342,59.15713
8964,53.13455
1921,5.037146238
1953,21.1307851
372,8.498042024
586,9.232644617
2831,4.612442
7730,66.63268
9704,67.94252
9946,43.93121
77,1.092361222
6335,69.69884
6863,50.87987
5094,67.04233
2369,10.85537
7645,67.40315
6146,57.50554
4736,17.06338
376,2.527681829
81,9.82814183
7651,48.09099
8032,48.04631
2171,5.582839
9844,56.01484
2787,4.761845
7390,66.72374
2899,6.915354
7575,53.5035
6787,64.56952
5481,54.13164
190,7.007695148
5612,49.7446
2893,10.76391
9916,45.33085
9032,64.60077
3171,1.597599
2060,3.465896
4450,3.033312
7178,56.87027
949,2.371911572
5725,57.65975
8195,64.79115
9785,60.1263
6235,63.78741
9351,68.86185
8008,67.08536
3107,2.290777
5567,61.22216
7546,53.42523
2111,5.173292
8433,64.91577
1518,2.101748234
7431,48.68893
3703,6.318781
5980,65.29336
9541,60.64369
874,1.656338685
1206,5.441479864
7016,65.89807
810,5.823321565
5116,56.61608
1817,7.179893502
7202,54.04994
9343,70.46581
4796,7.041709
3966,11.5365
5580,66.00861
3071,7.220079
7239,55.98127
8906,59.28121
6720,59.15773
9225,61.85144
3151,10.16083
5714,54.69435
2827,10.93329
3853,9.738632
2615,18.25291
9550,69.19621
6964,69.97948
3618,5.855481
5457,69.51253
8333,49.59222
7606,66.55543
6582,63.21825
2497,16.66123
7330,59.49517
6534,60.10344
7376,69.05527
4038,1.479514
4917,7.663799
1077,10.03360917
9257,62.17986
1070,4.218778557
9352,70.81829
1137,14.58313517
1000,1.819217843
2716,25.68869
8760,69.22651
7191,69.81507
6677,68.19429
9575,40.51042
8217,44.40526
262,3.379756569
3911,8.813715
3298,3.088732
6650,66.509
1696,6.289468375
8201,49.67473
6508,51.43223
1714,8.315973557
3062,2.563452
401,8.611218573
3251,5.929212
5278,68.95234
5628,65.07415
4135,4.806626
6389,64.31881
865,3.414733275
1825,3.999140345
6490,62.81303
8784,40.53237
5531,41.51958
2434,7.948145
8183,56.03541
4304,2.865504
3329,7.131841
3363,7.114816
5166,71.17531
891,6.471903209
5751,64.44732
7559,62.23239
8486,66.10035
4056,12.51669
4991,15.59169
2298,8.079294
5080,61.98982
4042,14.9206
1113,10.30304569
632,19.17821675
7010,48.63475
8405,43.69919
4055,11.44954
1839,18.00704355
5971,69.36054
7101,54.23845
5384,68.14471
7087,66.50164
8391,61.70044
9508,48.31275
6358,71.41919
5371,53.5973
3782,5.306649
6763,58.3075
9919,55.56204
5539,66.17528
7666,63.13521
3183,6.815025
4620,12.22703
6374,66.41154
9277,54.21518
1935,15.21980082
3536,5.886852
7796,54.79811
8167,56.19179
3142,9.873195
5896,66.52284
2632,1.84687
296,8.134438503
9713,67.28651
2877,16.48485
8941,60.42253
8766,64.88052
4349,2.582668
6077,68.5356
7394,62.95177
2447,2.077466
7596,68.64269
2440,6.446079
7983,60.12954
7036,56.94052
8738,60.77384
657,1.876407503
2086,17.08264
2510,8.522053
6404,47.98376
7925,48.79391
8818,68.61891
9172,63.85056
6200,68.6808
4002,7.038169
5984,67.6047
2075,2.499923
278,23.103996
4255,1.14019
9646,68.95898
7236,52.07056
295,12.42120946
6849,52.17722
6303,63.00356
8916,53.58396
6736,46.95877
3518,2.921217
6990,70.03383
3325,17.54953
3546,10.78369
6940,57.13562
1370,21.63512984
4610,8.824037
4164,10.52866
9699,44.92195
1315,11.03162791
4086,6.971251
1727,6.856207666
2358,2.225465
3396,9.074838
7742,57.69575
7407,42.52243
5887,69.90673
6052,62.09662
8959,56.18852
6270,63.73429
9447,71.48016
1398,12.33304231
1245,8.550692097
7621,71.44166
834,4.607336316
150,7.006240694
3648,20.87125
5269,50.49072
185,5.104082209
921,12.81881129
1488,11.44196811
2927,4.847252
5611,58.54353
5969,60.6298
3635,2.871903
5743,60.16687
2036,4.573172
5778,68.41013
265,14.96503088
3300,16.41429
5420,66.09752
2505,22.14611
4693,14.58336
7567,46.92377
3031,8.74736
4506,10.50995
8402,71.7825
6793,51.01884
2251,4.674085
2396,10.18679
1379,5.791194183
1501,2.656111103
2292,24.42176
8950,61.12237
7075,61.51103
3455,8.977196
7762,51.05765
8729,55.74501
3438,6.89036
3967,10.88054
7204,69.93726
3255,3.352593
7429,63.95686
9874,69.77542
9608,67.11266
52,7.338869531
6450,62.08441
7793,45.91152
7634,66.34362
7927,70.24032
9048,47.27475
6871,60.42123
1970,6.393598693
2714,9.328119
7849,66.81622
5579,59.2505
1515,9.808669685
7632,65.36086
9367,59.13489
8305,52.1213
3334,7.602068
169,12.07358377
2323,1.397042
4672,3.063806
425,7.484425045
2603,14.01692
3495,16.49093
4257,23.81965
1355,4.860645308
3759,9.231083
7238,44.79742
3538,7.281658
7908,56.09767
3157,3.41763
3327,1.786765
4001,1.669639
9956,60.07253
854,5.110718131
8193,69.40052
9544,56.8243
7180,71.09119
2259,12.51454
54,1.55278221
6924,68.1253
9479,60.09935
2178,6.739405
6291,60.63668
6643,61.96931
9510,53.28955
3996,18.1201
4716,9.260977
3701,16.64015
5092,63.24314
9133,68.09161
5698,71.4064
2842,11.47008
7799,54.41951
1213,9.38712707
7765,67.78586
8905,71.12681
9411,66.64969
3849,2.719751
3995,17.30249
9012,46.23456
3592,2.021619
8050,45.69588
6925,56.46995
516,13.17859958
8264,63.28052
2710,1.500082
357,5.388165017
6963,43.13392
8119,50.02645
5502,65.33592
8722,67.69816
3321,14.65682
60,7.233605493
5440,52.79234
282,1.586331702
9632,50.74296
3349,1.822794
1630,4.882004458
2783,6.30655
8790,50.49273
5149,58.89846
8644,50.95377
3576,4.10653
7326,61.37365
9381,56.40613
1277,15.97494301
4048,14.71579
1531,15.6930298
6992,59.79789
806,13.55218661
1530,17.0219219
6855,68.16632
8913,65.90545
8242,55.29606
5667,65.32463
2692,17.27999
5655,50.58158
3055,3.678847
1368,7.93260821
5407,43.41671
8617,67.87061
2465,11.49687
1,6.795512947
9370,51.87217
4569,14.41688
6045,66.50887
5073,68.22296
177,8.850426839
1023,19.03625416
8965,56.05193
8705,62.90882
1287,10.34247598
7064,46.83595
2410,15.41637
5909,56.81183
3009,5.787415
5952,55.24695
6544,40.87895
2385,14.21143
1349,9.31669305
5417,69.2962
4276,5.321365
6675,71.29664
6441,67.55012
533,8.650238791
9405,58.15209
381,32.0730133
9506,53.37805
3347,4.060006
7134,65.61564
2682,5.874949
931,5.134989649
2627,5.150963
2527,2.589165
9950,52.62668
9996,68.19713
8612,70.83727
1060,10.81815085
4177,9.102322
7091,43.6544
74,9.190009376
5973,49.60721
3174,13.262
2605,5.457127
7237,70.45979
1253,14.06970055
4395,23.04458
8821,62.78883
1865,5.291754183
4604,11.3031
8681,67.73415
8581,62.59775
9296,64.87699
9365,67.13803
1291,6.958063425
2996,10.72393
4958,11.43916
6649,60.29534
456,4.991605214
6428,58.46636
816,9.44860885
7615,62.30113
2921,16.93921
2639,1.73409
9156,60.18256
5673,71.04194
3131,2.159586
9875,67.9048
8037,51.47333
4701,4.581601
2778,18.47356
2223,13.31739
8545,57.0815
7098,69.14122
7545,63.63151
8160,64.64639
5281,63.93531
3720,7.116216
9311,66.75755
7524,60.45679
5752,64.12634
3874,9.621889
1204,9.676963031
1406,2.288223389
1700,15.02077659
7824,67.25763
6164,55.28091
4719,2.246214
9564,53.94013
4879,6.093746
5928,65.06381
164,10.87555535
2048,6.645141
6967,60.96581
6343,66.99471
3361,15.65432
5295,66.91884
8601,71.11137
4119,12.64925
5867,55.3519
3413,7.556151
5102,69.46803
642,4.241019424
6751,71.12356
1344,4.861047755
4481,11.30633
889,13.04114417
3928,4.422442
532,10.81997919
6032,58.43007
8003,70.11749
7484,54.98522
7250,70.09511
7876,70.39347
1796,21.77701838
6785,53.33926
9219,71.59806
6029,61.99036
2110,12.31839
5682,57.49365
3167,7.994351
267,11.45675389
3764,4.860179
812,29.10639477
361,6.10108047
1461,9.38354759
953,27.46106977
2161,12.09638
1800,9.273178876
7469,50.11484
8125,41.6814
7001,66.37037
3338,4.043506
9709,51.96957
5428,66.9628
7712,67.70719
6565,53.83688
2101,5.459489
8479,60.42738
6725,63.00385
5176,60.46007
9259,64.57131
4232,10.77389
8960,69.72684
2192,7.109947
8404,68.97498
3165,15.12639
8467,62.69829
9176,62.77605
