CaseOrder,Bandwidth_GB_Year,Device_protection,Online_backup,Options
1596,1090.460081,1,1,4
6973,5740.030049,1,0,3
8283,4849.21743,0,0,4
5965,4707.7319,1,1,5
4861,1196.239363,0,0,4
9617,5231.660184,1,1,4
9171,6098.579126,0,0,4
6622,4981.220406,0,0,1
5689,3614.976172,1,0,4
3972,1465.534225,0,1,4
3097,1002.360533,1,0,2
3749,1036.983336,0,0,2
4431,788.1036301,0,0,4
5518,5646.886372,0,1,3
7578,6483.815487,1,0,3
4751,1745.25049,1,0,3
8077,5093.145531,0,1,4
4380,877.990892,1,1,3
4078,756.1541962,1,1,4
351,1436.408211,1,0,4
5546,4318.755591,0,0,4
3323,1113.10611,0,0,3
2260,1303.045672,0,0,2
7800,6075.403261,1,1,2
2027,1068.481652,1,0,5
9894,5239.323776,1,0,5
3353,1033.91479,0,0,3
8576,6309.319991,0,1,4
9613,5876.563966,0,1,4
1446,1009.567691,1,1,4
5078,6070.361595,0,1,3
8449,6916.339606,1,1,3
5250,4745.745988,1,0,4
7739,4271.0951,0,0,2
8562,5141.883254,1,0,4
4771,682.9150315,0,0,4
4565,729.6672295,1,1,3
5414,5030.771701,1,1,4
1612,691.4493988,0,0,5
430,1568.47416,1,0,2
8330,4445.615287,1,0,1
3951,1482.762683,0,1,4
5652,5672.644392,0,0,4
5226,5879.484066,1,1,3
7724,4798.084751,1,0,3
1211,708.8254196,0,1,4
917,1447.711265,0,0,2
4263,400.9668713,0,0,4
7156,5025.332968,0,1,5
241,2512.36494,0,0,3
6551,5180.160828,0,1,5
6621,5644.111425,1,0,3
2614,736.3553892,0,0,5
2495,589.6405069,0,1,4
1001,1919.29861,0,1,3
5275,5256.767211,0,0,5
57,1324.330108,0,1,3
3021,1847.394712,0,0,4
8432,5986.22023,1,1,3
209,894.6733856,1,0,3
2112,912.4311552,0,1,2
4664,1512.108737,0,0,5
8669,6260.19195,0,0,4
5404,5386.455531,0,1,4
1441,1297.575754,1,0,4
426,1317.766231,0,1,2
8062,5097.174241,0,0,3
698,491.8773506,0,0,3
6701,4590.372724,0,0,5
1266,488.2811705,0,0,3
1624,1040.342682,0,1,3
4834,1672.336606,0,0,5
7676,5595.740821,1,1,3
1594,1630.52375,0,0,4
7206,6335.562326,0,0,5
2302,1550.381641,1,0,4
4589,1872.389857,1,0,4
5058,5179.612997,0,0,2
5957,6060.021953,1,0,2
8261,5571.995482,0,1,3
2201,1469.569398,0,0,5
7132,6557.309417,1,0,5
8886,5218.998099,0,0,2
979,1244.709018,0,0,1
2771,1287.261282,0,0,3
4326,1246.154559,1,1,4
820,805.1476345,0,1,5
8731,6469.578976,0,1,2
5923,5862.216204,0,0,5
7644,4620.749694,0,0,3
9605,6314.079222,1,1,3
8804,4843.560902,0,0,4
1468,783.1189106,1,0,2
9217,5088.812303,1,1,4
622,524.9630078,1,0,4
8624,5422.029613,1,0,3
5464,6187.029956,0,1,3
7819,4346.289268,1,1,4
4007,874.6357853,1,0,4
3049,768.6735365,1,0,3
1779,1745.431051,1,1,4
6493,5413.024984,0,1,4
4067,721.3139824,0,0,1
337,1221.100604,0,0,4
2643,2126.056803,1,1,4
7262,3930.941783,0,0,3
1084,1281.533791,1,0,4
7497,6036.666027,1,0,3
2608,1292.032339,0,1,4
6962,6103.128953,1,1,4
3570,1131.921,1,1,5
4025,2095.117873,1,1,5
8531,5738.328374,0,1,2
391,703.6927423,1,0,4
738,1226.543716,1,0,3
114,1606.489936,0,0,3
1069,1782.558347,1,1,2
3924,717.8935328,1,1,4
938,708.2981607,0,0,3
2300,641.192229,1,0,4
5970,5744.210121,0,1,2
9596,5206.882205,1,1,2
7792,4703.453548,0,0,3
5112,4656.466477,0,0,3
6980,5894.933334,0,1,4
7388,5160.332033,1,0,4
258,1078.291303,1,1,5
2239,2351.365618,1,1,4
1340,688.7644008,1,0,4
1153,2021.782055,0,1,4
9413,4395.076801,0,1,3
6361,4435.063306,0,0,4
993,1588.313232,1,0,3
8698,4626.563441,0,0,3
1847,946.1849643,0,1,3
2559,1606.823213,1,1,4
5106,4382.709253,0,0,2
1973,715.7384607,0,0,5
4611,1144.514093,0,0,3
4623,891.754556,1,0,4
3665,893.9429985,1,1,5
7661,5925.975679,1,0,5
3404,944.6665184,0,0,3
6525,5760.882737,1,1,3
133,1442.974877,0,1,4
2463,2320.785912,0,1,4
4132,1761.873779,1,1,3
442,1387.016004,0,0,4
4161,537.4400071,0,0,4
2030,1421.45141,1,0,5
1669,855.939459,1,0,3
5866,6294.425576,0,1,5
5379,5811.165878,1,0,2
7681,6737.558934,1,0,5
2176,2744.394944,0,0,2
4735,797.4420172,0,0,3
5382,4102.71703,0,0,3
5321,5645.809212,0,0,3
1995,2674.568338,1,1,3
1850,1210.450532,1,0,3
7586,6604.249533,0,0,5
5315,5887.65047,0,0,3
1599,962.0380085,0,1,5
2726,438.8374341,0,0,3
9817,5472.480679,0,0,3
8777,6123.146207,0,0,3
6206,6548.654854,0,1,3
4864,1178.979911,0,0,2
2573,961.4048126,0,1,3
9267,4986.700367,0,0,4
1295,1515.532948,0,1,4
136,1065.06443,1,1,5
9555,6631.578565,1,0,1
8495,4471.648469,0,1,2
5205,5433.040814,0,0,2
1660,1420.927135,0,1,3
1745,884.3816817,1,0,5
1279,1774.760154,1,0,4
7254,5824.726674,0,1,3
8636,5312.34805,0,1,3
7056,4818.09657,1,1,4
3431,1670.602657,1,0,4
3547,841.9569184,0,0,4
28,419.0508708,1,1,4
6309,5375.898345,0,1,3
492,2062.605873,0,1,4
7948,6662.597959,0,0,5
9491,5921.839604,1,0,4
4044,1502.957327,0,1,4
8686,6139.348089,1,1,4
2126,1770.955679,0,1,4
2467,2207.805016,1,0,4
8692,6531.657744,1,1,6
5844,4723.54426,1,0,6
6051,5580.693234,1,1,1
4458,2025.167432,0,0,4
5031,4434.823362,0,1,5
7622,6551.009938,0,0,2
340,1771.472597,0,1,3
4202,1895.230077,1,1,4
8126,6257.08697,0,1,5
3652,1031.328337,0,0,4
125,1127.267848,1,0,5
6645,5708.03691,0,1,5
3026,492.3321314,0,0,3
2387,293.0174607,0,0,4
1966,1772.090821,1,1,4
2961,1574.707587,0,1,4
7258,5849.697782,0,0,4
970,1784.759356,1,0,3
4309,1094.028517,1,1,4
8561,5934.141788,1,1,2
1589,760.1061976,0,0,2
936,658.4234711,0,1,3
6564,5521.477482,0,0,4
524,752.1641496,1,0,5
1354,2489.519356,1,1,4
6394,5345.265159,0,0,3
3139,1559.647223,0,1,4
1189,1523.590353,1,1,4
8022,4820.053166,1,1,3
7713,5322.807337,0,1,2
6746,5964.869164,0,1,2
9364,4373.931443,1,0,3
878,1801.182918,0,1,4
3295,831.9969597,0,0,2
8145,4890.236009,1,1,4
8466,6127.777658,1,0,4
4833,982.3393738,0,1,4
5943,5635.888386,0,0,3
3430,1907.528361,1,0,5
6880,4529.902067,1,1,4
7846,6104.598627,1,0,5
6300,6988.657427,1,0,3
4757,1510.913118,0,1,2
9524,6099.843568,0,0,2
6898,6669.578632,0,1,3
8641,6835.30081,1,1,3
4385,1324.19186,0,1,3
3543,1563.141746,0,0,2
5873,6659.547499,0,1,4
9637,6127.671061,0,0,4
783,1947.487826,0,1,3
2164,1539.085061,0,1,3
5720,6101.516217,1,0,3
761,586.7422583,1,1,2
515,867.2394016,0,0,3
1606,1440.784345,0,1,3
4280,922.3842497,1,0,2
7014,5210.243584,1,1,2
2892,1439.765003,0,0,4
3931,1118.046807,1,0,2
2153,982.9569892,0,0,3
194,1261.032763,0,1,3
743,1663.371666,0,0,2
8291,5445.458747,0,1,4
1871,1354.387011,1,0,3
2212,919.5165157,1,1,5
7808,5852.816544,1,0,4
3639,755.3426141,1,0,3
5039,4180.815992,1,0,3
6197,6022.470272,0,1,2
3201,790.2154278,0,0,3
8864,5716.521753,0,1,3
6020,6251.354682,0,1,4
9786,5860.239584,0,1,4
8922,4868.237911,0,0,3
410,1420.771651,1,0,4
579,1193.589255,0,0,2
693,1813.614194,1,0,3
6275,4808.350315,0,1,3
8397,6692.362545,1,1,3
4928,1130.542862,1,1,3
5926,5519.813683,0,1,4
8421,4972.337033,0,0,5
8750,5716.118122,0,1,5
1158,1152.968935,1,1,3
7482,6536.760755,1,1,2
8298,5549.111256,1,0,4
3134,1329.56935,1,1,5
591,1014.311651,1,0,3
1576,2425.22825,1,1,3
4575,3575.871459,0,1,3
3130,763.5474617,1,0,3
9314,6090.318161,0,1,4
6251,5185.798642,0,1,2
6753,5061.170302,1,0,3
2397,1140.769093,1,0,3
8945,4893.706015,1,1,2
3125,1628.254726,0,0,4
5041,5953.077209,1,0,3
744,318.0435078,1,0,3
1949,590.602719,1,0,5
183,2392.203409,1,1,1
3548,639.623576,1,0,6
4339,564.188439,1,0,3
2717,1620.352713,0,1,3
5491,5248.831273,0,0,4
1054,1743.932853,1,1,3
8345,5107.688262,0,1,2
654,3249.417944,0,0,1
149,1668.199119,0,1,4
709,1924.891176,1,1,2
370,1942.250203,0,1,2
24,945.3802928,0,0,3
1286,771.9557231,1,0,5
1958,1906.330177,0,1,3
8026,5922.812261,1,0,4
2261,1388.786045,0,0,3
5629,4551.440341,0,0,4
1200,1023.702263,0,0,4
4509,1129.578351,0,0,3
2284,570.5832494,0,1,4
1193,1188.311266,0,0,5
8299,5786.391502,0,0,4
9088,5334.978423,0,0,4
7933,6190.252926,1,0,1
5606,4611.987,0,0,4
8241,4466.695172,0,0,2
7763,5876.66853,0,1,3
4809,1039.187211,0,0,2
2694,532.1499344,0,1,5
4252,2521.277564,1,0,3
8670,6916.234923,1,0,2
2799,1313.391104,0,1,6
9152,6589.069717,1,0,6
2512,1256.923905,0,1,3
8529,4835.295615,1,1,4
1909,1022.519614,1,1,2
7831,5866.278162,0,0,3
8069,4839.528738,0,1,2
1707,444.0474919,0,0,3
1465,1061.749813,0,0,4
3801,684.120914,0,0,4
3034,2044.80443,1,1,3
2772,1813.141473,0,1,4
6419,6200.818914,1,0,2
9800,5253.832164,1,0,3
31,1795.465729,0,1,3
2307,1844.034359,1,0,3
7303,5471.963232,0,0,2
1227,1468.00712,0,1,3
2330,1190.326671,1,1,3
3414,713.2732917,1,1,3
9105,5082.897328,1,0,4
174,1261.177198,0,1,4
9582,5621.504803,1,0,4
3242,1434.719912,0,0,2
4956,2768.129883,1,1,4
6069,5685.67988,1,1,3
3743,1687.611214,0,1,2
5921,5735.231545,1,1,4
8381,6193.095055,0,1,4
8067,5934.168034,0,0,3
808,1262.21298,0,0,5
1470,535.493169,0,0,3
3903,511.2155972,1,0,4
7228,5901.269005,1,0,4
494,1972.725118,0,1,3
6748,3997.551698,0,0,3
1002,800.3296612,0,1,4
2318,2281.384323,1,1,4
8742,5898.163738,1,1,4
8980,6184.758563,1,0,5
973,1548.705967,0,0,2
5405,5762.454827,1,0,1
2381,1617.794287,1,0,3
7805,5203.296804,1,0,5
6586,6485.945142,1,1,4
5792,5289.954359,0,1,4
4708,1989.102456,0,1,4
6862,3451.316704,0,0,3
9845,5952.694963,0,0,3
7914,4668.189279,1,1,4
4111,1063.553,1,0,4
6739,6230.161803,1,1,3
1664,2273.781965,0,1,3
7335,6325.692413,0,0,3
3346,2739.364415,1,1,3
199,472.1057019,0,0,3
1059,571.1030177,0,0,4
641,2072.694492,0,1,4
7310,5837.413915,0,0,5
320,886.340074,0,0,4
7432,5521.842531,0,0,1
2663,1715.911701,1,0,2
9342,5081.314229,1,1,4
8964,4567.371412,0,0,3
1921,1051.069135,0,0,3
1953,1807.178649,1,0,4
372,1239.802036,1,1,3
586,1264.760574,1,1,3
2831,1114.048401,1,0,3
7730,5960.671631,1,0,6
9704,5691.599692,1,0,3
9946,3633.284673,0,1,4
77,768.0874545,1,0,3
6335,6731.618169,0,0,3
6863,5014.268899,0,1,5
5094,6001.584896,1,1,4
2369,1446.937317,1,0,3
7645,6076.159311,0,1,6
6146,5133.478559,1,0,4
4736,1988.890125,1,0,3
376,908.7910203,1,0,2
81,1771.286466,0,0,5
7651,4036.529834,0,0,3
8032,4889.562199,1,1,3
2171,1146.224262,0,1,1
9844,5272.029955,0,1,4
2787,1290.636519,0,0,3
7390,6450.35056,0,0,2
2899,1137.782472,1,1,4
7575,5464.765587,0,1,3
6787,6063.474111,0,1,5
5481,5296.312677,0,1,4
190,1181.991846,1,0,4
5612,4869.487736,1,0,4
2893,1410.343155,0,1,4
9916,4708.54891,0,0,4
9032,5847.97974,0,0,2
3171,679.9648888,1,0,3
2060,1206.219227,0,0,3
4450,618.6284163,0,0,1
7178,5331.531612,1,0,3
949,594.5451059,0,0,4
5725,5319.498579,0,1,3
8195,6236.657026,1,0,2
9785,5681.82435,1,0,2
6235,5939.401407,0,1,4
9351,6374.14986,0,0,2
8008,5842.892958,1,1,4
3107,599.8774496,0,0,2
5567,5365.288201,0,0,4
7546,5108.08077,1,0,1
2111,1366.649837,1,0,5
8433,5902.115401,1,0,4
1518,1064.888301,0,0,5
7431,4615.877756,1,1,3
3703,907.5139744,1,1,3
5980,5993.021537,1,1,3
9541,5881.611846,1,0,4
874,1097.557516,1,1,4
1206,1700.52331,1,0,4
7016,5764.23317,0,1,4
810,1590.329883,0,1,5
5116,5684.731048,1,0,3
1817,790.6280344,0,1,5
7202,4956.725532,1,0,4
9343,6535.516989,1,0,3
4796,1771.091615,1,0,4
3966,2105.034412,1,0,2
5580,5933.314519,1,0,6
3071,787.3445005,0,0,4
7239,4894.242924,1,0,3
8906,5197.781383,0,0,4
6720,5305.866478,0,1,4
9225,5813.907009,0,1,2
3151,1613.670166,1,0,4
5714,5298.949356,1,1,2
2827,1167.924948,0,0,3
3853,1621.89345,1,0,4
2615,1863.348549,0,1,2
9550,5978.105413,0,0,5
6964,6545.565039,1,0,2
3618,1200.247776,0,0,3
5457,6322.708205,0,1,2
8333,4596.408358,1,0,3
7606,5918.425104,0,0,4
6582,5359.319798,0,0,3
2497,1742.811202,0,0,3
7330,5274.614337,0,1,4
6534,6175.687641,1,1,3
7376,6243.093544,0,1,4
4038,773.2252534,0,1,4
4917,1006.466252,0,1,4
1077,1091.751973,1,1,3
9257,5747.925597,1,0,4
1070,577.1451549,0,0,4
9352,6499.362155,1,1,3
1137,2091.178584,1,1,4
1000,816.9532955,1,0,3
2716,2790.931185,1,1,3
8760,6317.450344,1,0,3
7191,6727.977262,0,0,2
6677,5769.653638,1,0,3
9575,4109.749539,1,0,2
8217,3757.452448,1,1,2
262,905.1959227,0,1,3
3911,1426.604038,1,0,4
3298,785.2993593,0,0,3
6650,6047.422965,1,1,2
1696,933.01364,0,0,4
8201,4369.813214,0,1,3
6508,4889.524005,1,1,3
1714,991.7932314,0,0,3
3062,680.4044234,1,0,5
401,1261.554565,0,0,2
3251,1062.121627,1,0,2
5278,6484.174701,1,0,3
5628,5632.965693,0,1,3
4135,1162.614265,1,0,2
6389,5834.02568,0,1,2
865,868.9523115,1,0,4
1825,1048.919831,0,0,4
6490,5895.142664,0,1,3
8784,3515.623391,0,1,4
5531,4443.003488,1,1,5
2434,1559.056164,0,1,2
8183,4869.168543,1,1,1
4304,1123.372604,0,0,3
3329,1741.054382,0,0,3
3363,856.3808128,0,0,2
5166,5997.071735,0,1,3
891,644.2789946,0,0,4
5751,6093.091927,0,0,3
7559,5721.203342,0,0,4
8486,5803.869496,1,1,3
4056,2408.542735,1,1,3
4991,1678.565511,1,1,3
2298,1403.556394,0,1,3
5080,5533.105998,1,1,3
4042,1652.974278,1,1,2
1113,1574.687531,0,1,3
632,2031.266556,0,0,4
7010,4107.705445,0,1,4
8405,4235.170641,0,0,5
4055,1537.073388,0,1,5
1839,1946.450068,0,0,3
5971,6605.569716,1,0,3
7101,4715.211492,1,0,5
5384,6135.277354,0,0,4
7087,6236.645806,0,0,5
8391,6375.589567,1,1,2
9508,4364.211589,1,1,3
6358,6430.118112,1,1,2
5371,4580.335893,0,0,4
3782,867.400478,1,1,2
6763,5338.721765,1,0,4
9919,5033.743938,1,0,4
5539,5639.931173,0,0,3
7666,5845.877831,0,1,3
3183,1344.195225,0,0,2
4620,1782.043347,0,0,4
6374,5872.762953,1,1,4
9277,4787.756156,1,0,3
1935,2425.149963,1,0,3
3536,842.193169,0,1,3
7796,4769.664836,0,1,4
8167,4832.149028,0,1,3
3142,1774.439822,0,1,3
5896,5573.344552,0,0,3
2632,464.4350832,1,0,4
296,958.6989908,1,0,7
9713,6489.765211,1,0,2
2877,1952.410832,0,0,3
8941,5755.545082,0,1,5
8766,6167.49975,1,0,3
4349,866.3476333,0,0,4
6077,5854.161999,0,1,4
7394,5918.124559,1,0,4
2447,1244.139414,1,1,2
7596,6051.500521,0,0,2
2440,918.6663119,0,0,3
7983,5789.007701,0,0,4
7036,4846.670476,0,0,5
8738,5401.717861,1,1,3
657,1075.001724,1,1,1
2086,2160.951234,0,0,4
2510,1123.252119,0,1,3
6404,4079.477384,0,0,4
7925,4663.083428,1,0,4
8818,6463.857008,0,0,4
9172,5731.179041,1,1,5
6200,5729.606483,0,1,4
4002,1280.711037,0,1,4
5984,6160.398795,1,0,2
2075,843.6406855,1,0,4
278,2522.88913,1,0,3
4255,396.3110471,1,0,6
9646,5862.329668,0,1,4
7236,4558.313091,0,1,3
295,1886.153328,1,1,4
6849,4469.238447,0,0,2
6303,5843.648096,0,1,3
8916,4941.881988,0,1,5
6736,3957.129835,0,0,4
3518,883.7264825,0,1,4
6990,6333.556571,1,1,1
3325,2326.985753,1,1,2
3546,1105.06706,0,0,3
6940,5590.370257,1,0,2
1370,2211.379038,0,0,4
4610,1670.183322,1,0,5
4164,1628.925715,0,1,3
9699,4179.651284,0,1,3
1315,1442.347357,0,1,3
4086,1390.860478,0,0,3
1727,1408.424309,0,1,3
2358,488.6462667,0,0,1
3396,1097.005959,1,1,2
7742,5888.954237,1,1,4
7407,3754.296166,1,0,2
5887,6470.044027,1,0,6
6052,5812.281035,1,1,4
8959,5455.610895,1,0,6
6270,6334.652427,1,0,3
9447,6572.01585,0,0,5
1398,1425.346946,1,0,2
1245,1692.566285,1,0,4
7621,6480.587744,0,0,6
834,766.7921091,0,1,1
150,1124.353152,0,1,6
3648,2441.911507,0,0,4
5269,4520.861055,1,1,3
185,1433.616898,1,1,4
921,1553.013845,0,1,4
1488,986.7489919,1,0,3
2927,946.5642973,1,1,2
5611,5432.197233,1,1,3
5969,5581.379706,0,1,3
3635,1262.175265,1,0,6
5743,5553.300748,0,0,4
2036,939.7724617,1,0,3
5778,5971.515636,0,0,4
265,2436.57146,1,1,5
3300,1452.568552,1,0,4
5420,5516.527396,0,0,4
2505,2113.691713,1,0,3
4693,1581.65754,1,0,3
7567,4583.54052,0,1,3
3031,1209.751161,0,1,4
4506,1176.673652,0,0,3
8402,6111.281156,0,0,4
6793,4464.920751,0,0,4
2251,745.4775132,1,1,5
2396,1923.446501,0,1,3
1379,596.625449,0,0,4
1501,834.3144319,1,1,4
2292,2471.127552,0,1,3
8950,5943.318759,1,0,4
7075,5962.353614,0,0,4
3455,2036.889178,0,1,4
7762,4430.640106,0,1,4
8729,5600.149879,1,1,2
3438,1527.543295,0,0,6
3967,1480.104233,1,0,3
7204,5975.247846,0,1,2
3255,465.1896546,0,1,1
7429,5461.972077,1,1,2
9874,5731.776578,0,0,4
9608,5605.5846,0,1,2
52,1234.244324,1,0,4
6450,5465.207911,0,0,5
7793,4522.635377,0,1,2
7634,6016.804026,0,0,4
7927,5847.100806,0,0,2
9048,4746.697941,0,0,2
6871,5618.040366,0,1,4
1970,1269.403112,1,0,4
2714,1667.732624,1,1,3
7849,6551.623181,0,0,4
5579,5730.292957,0,0,2
1515,942.5247889,0,1,3
7632,5723.066248,0,0,2
9367,6078.532596,1,1,4
8305,4356.229848,0,0,3
3334,646.8507919,0,0,3
169,1623.045026,0,0,2
2323,295.9085258,0,0,4
4672,503.8825694,0,0,3
425,758.8338668,1,0,2
2603,2099.82555,1,1,3
3495,2078.823247,0,0,5
4257,2389.304765,1,0,5
1355,742.7794122,1,0,4
3759,1066.382948,1,1,2
7238,4513.977095,0,0,4
3538,1435.244426,0,1,3
7908,5286.98629,1,0,3
3157,487.9567265,0,1,4
3327,1318.882817,0,0,2
4001,498.5585239,0,0,5
9956,5475.345065,0,0,4
854,579.4447417,0,0,5
8193,6457.28774,0,0,3
9544,4836.771242,1,0,3
7180,6469.597429,0,0,2
2259,1398.226038,0,0,2
54,452.8721504,0,0,4
6924,5636.386434,0,1,2
9479,5116.646122,0,0,4
2178,1344.476361,1,1,4
6291,5444.798489,1,1,4
6643,5655.54142,1,1,4
9510,5084.625994,1,1,3
3996,1683.407282,0,0,4
4716,1012.08426,0,0,3
3701,2159.000591,0,1,3
5092,5532.302162,0,0,3
9133,6259.78278,0,0,3
5698,6400.696695,0,1,5
2842,1323.764927,0,0,2
7799,4950.374878,1,0,4
1213,1712.794495,1,1,3
7765,5766.181037,0,1,3
8905,6359.030108,0,0,4
9411,5931.491211,0,1,3
3849,586.7907291,0,1,4
3995,2224.045421,1,0,1
9012,4583.497674,0,0,3
3592,462.9626012,0,0,3
8050,4267.319291,0,1,4
6925,5493.9737,0,1,4
516,1581.016214,0,0,3
8264,5766.345962,1,1,3
2710,155.5067148,1,0,4
357,764.2419259,0,1,5
6963,3788.474047,0,0,4
8119,4693.998061,0,0,3
5502,5747.351224,1,0,5
8722,5917.079917,0,0,5
3321,1606.304191,1,0,2
60,676.712908,1,0,4
5440,5072.66967,1,1,4
282,676.1747964,0,0,4
9632,4721.806173,0,1,3
3349,1006.003672,1,1,3
1630,772.3133729,0,0,5
2783,1165.890091,1,1,4
8790,4702.945848,0,1,2
5149,5579.495808,1,0,2
8644,4953.439647,1,1,3
3576,1029.623058,0,1,3
7326,5626.567359,0,1,5
9381,5512.145017,0,0,4
1277,2035.008705,1,1,4
4048,2044.702772,1,1,4
1531,1538.239707,1,0,1
6992,5298.561299,1,1,3
806,1779.049529,1,1,4
1530,1930.538667,0,0,3
6855,5838.199467,1,0,4
8913,5645.995697,1,0,4
8242,4824.342843,0,1,4
5667,6557.26466,0,1,4
2692,2074.948906,1,1,6
5655,4531.04303,1,0,3
3055,301.5746797,0,0,3
1368,810.4941232,1,0,4
5407,4108.848897,1,0,3
8617,5720.467652,0,1,4
2465,1068.577042,0,0,5
1,904.5361102,0,1,4
9370,4708.151617,0,0,3
4569,1458.177149,0,0,4
6045,6052.322466,1,0,5
5073,6300.301731,1,0,3
177,1456.887443,0,0,4
1023,2220.436194,1,1,5
8965,4906.344686,0,0,4
8705,5980.394774,1,1,4
1287,1671.469773,0,0,3
7064,4491.233024,1,0,3
2410,2147.084163,0,0,3
5909,4819.114767,0,1,2
3009,856.755649,0,1,4
5952,4815.434176,0,0,3
6544,4194.277707,1,1,4
2385,1813.71251,0,1,5
1349,1024.582571,1,0,3
5417,6739.19212,0,0,3
4276,502.9172945,0,0,3
6675,6446.951971,1,0,4
6441,6500.761531,1,1,3
533,1090.76661,0,0,4
9405,5087.470766,0,0,4
381,3099.922244,1,1,2
9506,4535.472251,1,0,3
3347,1446.866289,1,0,3
7134,6096.007893,0,1,4
2682,1406.140722,1,1,4
931,806.2451255,0,0,4
2627,822.9997439,1,0,2
2527,662.5967184,0,0,4
9950,5156.532721,0,1,3
9996,6511.252601,1,1,4
8612,5990.24437,0,0,3
1060,1705.362101,0,0,2
4177,877.6347728,0,1,3
7091,3771.873422,0,0,3
74,1577.915603,1,1,3
5973,4762.552792,0,0,5
3174,1623.298167,0,0,3
2605,1589.753327,1,0,4
7237,6186.049801,1,0,4
1253,1339.377921,1,0,3
4395,2218.850381,0,0,5
8821,5841.624759,1,1,3
1865,877.7050261,0,1,4
4604,1217.604663,1,0,4
8681,6699.368513,1,1,3
8581,5712.520809,0,0,4
9296,5807.811165,0,1,4
9365,5653.877056,0,1,2
1291,1356.12218,0,1,3
2996,1934.182617,0,0,6
4958,1286.132827,1,1,3
6649,5471.917998,1,0,3
456,1259.735294,1,1,3
6428,5838.178564,0,0,5
816,1243.779967,0,1,6
7615,5352.201748,0,0,3
2921,1810.474782,0,1,2
2639,428.5644943,0,1,5
9156,5329.313105,1,1,5
5673,6462.182186,0,0,3
3131,1110.767158,1,1,4
9875,5680.56077,1,0,3
8037,5072.473187,1,0,5
4701,1383.764044,1,1,4
2778,2030.890872,0,0,3
2223,1606.689609,1,0,6
8545,5545.726878,1,1,3
7098,6291.972267,0,1,4
7545,5626.901599,0,1,3
8160,6178.148263,1,1,5
5281,5611.872408,1,0,4
3720,658.6339621,0,0,5
9311,5649.428932,1,0,4
7524,6007.023157,1,1,5
5752,5849.463694,1,1,2
3874,1023.023077,1,1,4
1204,1340.685724,0,1,5
1406,937.6860638,1,1,1
1700,1630.020341,1,0,3
7824,5691.423795,0,0,4
6164,4998.892491,0,1,4
4719,632.4760401,1,1,5
9564,4579.594851,0,0,2
4879,724.4378895,0,0,5
5928,5512.596647,1,0,5
164,1700.121992,1,0,5
2048,1350.573202,1,0,4
6967,5959.443865,1,1,3
6343,6121.797944,0,0,5
3361,1825.27674,0,0,2
5295,5661.61911,1,0,4
8601,6683.352536,1,1,4
4119,1542.223736,1,0,2
5867,4851.255631,1,1,2
3413,962.6412103,0,0,4
5102,5791.217393,0,0,2
642,1001.860025,0,1,4
6751,6239.882195,0,1,3
1344,1192.174805,1,0,1
4481,1199.678982,1,0,4
889,1557.923129,1,1,3
3928,479.3287784,0,0,4
532,1655.780173,0,0,4
6032,5770.387227,1,0,4
8003,6273.515792,1,1,6
7484,5166.92619,0,0,2
7250,6576.787992,1,1,3
7876,6266.666067,0,0,5
1796,2811.648182,0,1,3
6785,5459.660641,1,1,3
9219,6486.342263,1,1,2
6029,5345.910452,0,1,2
2110,1821.920781,0,1,3
5682,5473.390798,1,0,3
3167,1522.674203,1,0,4
267,1779.309609,1,1,4
3764,1354.828783,1,1,2
812,2678.418264,0,1,2
361,1080.159892,0,0,3
1461,1470.820856,0,1,3
953,3069.566918,1,0,3
2161,2028.886621,0,0,3
1800,1241.342647,0,0,3
7469,4173.243596,0,1,3
8125,4463.792034,0,0,3
7001,5785.386596,0,0,3
3338,585.4873226,0,1,3
9709,4897.15967,0,0,5
5428,5733.035422,0,0,4
7712,6285.15592,0,1,2
6565,4633.252261,0,0,5
2101,773.1752584,1,0,3
8479,5394.817414,0,1,1
6725,5825.616542,1,1,3
5176,5214.689346,0,1,4
9259,5514.722604,0,1,4
4232,1537.645961,1,1,3
8960,5950.964541,1,0,3
2192,1245.2646,0,0,3
8404,6296.620487,0,1,3
3165,2025.467869,1,1,2
8467,6310.736148,1,1,4
9176,5728.24521,0,1,4
89,1393.202392,0,0,3
2325,2006.106282,0,0,3
8491,5299.289196,1,0,2
8013,6285.801266,0,1,5
3777,1667.975198,1,1,4
316,1778.733282,1,0,2
7759,5301.140786,1,1,3
3118,1264.000346,0,1,5
4619,1083.774656,0,1,4
2021,1623.908651,0,0,3
2003,1392.096076,0,0,3
2975,1636.905029,1,0,3
1276,955.0181592,1,1,5
7278,6322.625755,1,1,4
529,292.4731737,0,1,2
6189,5547.293219,1,0,3
4405,1559.606858,0,0,3
3599,1553.215778,1,0,5
5231,4324.223957,1,0,3
3682,1034.993917,0,1,4
1319,2410.11164,0,1,3
6744,5889.765255,0,0,4
7086,5674.253089,0,0,4
5779,6484.787518,0,0,2
3035,2515.478194,1,0,3
6384,4630.380688,0,0,2
4812,982.7165421,0,1,5
9323,6613.783896,0,0,5
1167,2019.788427,0,0,4
4726,1655.225461,0,0,2
9752,5454.636911,1,1,3
9333,3569.479648,1,0,3
6237,5933.23425,0,0,4
1223,1476.644914,1,0,2
6605,5718.03878,0,1,4
4944,828.1128045,0,1,2
4256,1198.455198,1,0,3
6884,6129.960354,1,1,4
1983,2234.450325,0,0,3
